,gameId,Win,TotalGoldDiff,AvgLevelDiff,TotalAssistDiff,Kill,Death,TotalMinionDiff,TotalJungleMinionDiff,FirstTower,TowerKillDiff,HeraldDiff,FirstDragon,TotalWardsKillDiff
318,4169858183,1,9149,1.4000000000000004,6,23,19,73,15,1,6,1,-1,6
319,4166792115,1,9191,0.8000000000000007,26,30,19,-13,21,1,5,1,-1,14
320,4166744793,0,-8106,-0.8000000000000007,-20,13,28,-29,-12,-1,-8,0,-1,8
321,4166375373,1,12903,1.1999999999999993,35,28,9,43,67,1,9,0,1,0
322,4165592174,0,-5497,-0.8000000000000007,-17,14,24,-66,-18,-1,-2,0,-1,-11
323,4163618623,1,10616,1.0,30,31,15,21,20,1,9,0,-1,12
324,4163594552,0,-9020,-1.1999999999999993,-22,15,35,44,-34,1,-6,-1,1,1
325,4163427816,1,8787,2.200000000000001,19,25,6,6,23,1,1,0,1,4
326,4161455455,1,6658,0.8000000000000007,9,20,7,-1,49,1,1,0,1,-1
327,4161383595,1,6331,0.6000000000000014,28,17,4,-47,45,1,2,0,1,7
328,4256709425,0,-6241,-1.200000000000001,2,21,23,-66,-73,1,-4,-1,-1,13
329,4255555265,1,9908,2.0000000000000018,49,38,14,-54,29,-1,5,1,1,3
330,4255264506,0,-9052,-1.4000000000000004,3,36,51,-16,-78,-1,-6,-1,-1,-4
331,4253447280,0,-6006,-1.0,-18,27,40,90,-32,-1,-5,-1,1,13
332,4251100439,1,11137,1.5999999999999996,28,29,10,-7,61,1,5,1,1,6
333,4250674493,1,10057,1.0,19,24,11,47,72,1,5,0,1,6
334,4249837783,1,9940,0.0,27,28,15,6,50,1,9,-1,1,4
335,4249512651,1,7847,1.0,7,19,10,27,21,1,4,0,1,13
336,4248950267,1,14232,1.5999999999999996,36,28,7,51,11,1,4,0,-1,-2
337,4248913081,0,-7218,-1.799999999999999,-18,11,19,-39,-37,-1,-2,0,-1,-6
338,4246183363,0,-4581,-1.0,-10,13,13,13,-27,1,-4,-1,1,12
339,4246114523,1,17641,2.0,50,34,13,44,125,1,9,1,1,15
340,4244498058,1,10948,0.1999999999999993,21,33,22,-78,139,1,10,1,1,16
341,4244042490,1,11586,1.4000000000000004,36,30,20,28,37,1,8,1,-1,5
342,4243645530,0,-8264,-1.1999999999999993,-32,17,29,10,-24,-1,-1,-1,-1,-10
343,4243226362,0,-5717,-1.200000000000001,-20,6,15,-88,7,-1,0,0,-1,4
344,4243029023,0,-5805,-1.8000000000000007,-27,9,22,10,14,1,-1,-1,-1,8
345,4242789966,1,12366,1.5999999999999996,14,29,10,39,51,1,4,0,-1,10
346,4242618833,0,-13691,-2.0,-27,11,30,-58,-70,-1,-9,0,-1,-11
347,4241938123,0,-7551,-1.200000000000001,-14,6,15,-1,-28,-1,-5,0,-1,2
348,4241893185,1,7224,1.3999999999999986,18,31,18,80,16,-1,7,0,1,4
349,4241774110,1,2391,0.0,11,10,9,40,-15,-1,2,0,-1,-7
350,4240386069,1,15152,1.799999999999999,58,57,18,-29,10,-1,3,0,1,1
351,4240318103,1,6734,0.6000000000000014,31,49,32,-84,-15,1,4,1,-1,-3
352,4239416228,1,10091,1.3999999999999986,32,36,11,-2,17,1,8,0,1,1
353,4239012713,1,12795,1.799999999999999,16,33,14,16,63,1,6,1,-1,0
354,4238828204,0,-10607,-2.200000000000001,-42,21,35,-14,-20,1,-4,-1,1,-9
355,4238771288,1,9723,1.0,13,24,13,100,38,-1,7,0,1,12
356,4238563714,1,8756,1.0,13,31,16,-6,65,1,7,0,-1,1
357,4237621544,1,5462,1.0,6,15,13,3,13,-1,6,1,1,-9
358,4237061574,0,-5386,0.1999999999999993,-18,31,37,73,-38,-1,-5,1,1,-10
359,4237010749,1,11159,1.200000000000001,26,25,15,7,42,-1,6,1,1,8
360,4235641452,0,-5725,-0.5999999999999996,-15,8,19,11,1,-1,-1,0,-1,-1
361,4235218059,0,-8219,-0.7999999999999989,-11,9,15,-98,-12,-1,-7,0,-1,-4
362,4234481710,1,6958,0.8000000000000007,30,27,10,11,-4,-1,-1,0,-1,9
363,4234383561,1,13049,1.799999999999999,53,35,14,14,-1,1,8,0,1,-3
364,4234248161,0,-8869,-1.5999999999999996,-30,19,39,35,-4,-1,-6,0,-1,-7
365,4234077689,0,-9824,-1.799999999999999,-27,19,35,31,-75,1,-6,-1,-1,5
366,4233035098,1,5942,0.7999999999999989,20,22,9,93,-52,-1,4,0,1,19
367,4252748238,0,-16635,-2.4000000000000004,-25,15,40,9,-117,-1,-10,-1,1,-9
368,4247377109,1,10331,1.1999999999999993,49,30,9,10,-54,1,4,0,1,8
369,4244761455,0,-4165,-1.4000000000000004,-24,28,37,37,-66,-1,-1,-1,-1,7
370,4239042916,0,-7602,-1.1999999999999993,-17,7,15,-41,-48,-1,-3,0,-1,-4
371,4238102271,1,7819,0.40000000000000036,2,30,18,100,52,1,5,0,1,0
372,4230254184,0,-6450,-0.7999999999999989,-27,23,35,-22,-5,-1,-3,-1,-1,-2
373,4227364012,1,14260,1.8000000000000007,24,28,10,151,55,1,9,0,1,7
374,4225815232,0,-15236,-1.5999999999999996,-33,10,24,-77,-86,-1,-8,-1,1,-7
375,4225235665,1,10332,1.0,21,18,4,10,5,1,4,0,1,0
376,4224750926,1,6637,1.4000000000000004,28,22,14,-96,19,1,3,1,-1,-8
377,4224329277,1,6002,1.200000000000001,19,23,17,39,-13,1,4,1,1,8
378,4223443219,0,-4565,-1.4000000000000004,-26,27,36,52,-64,1,-2,-1,-1,18
379,4223254027,1,14120,2.0,36,31,18,30,39,-1,5,1,1,-7
380,4222887870,1,12633,2.4000000000000004,37,30,15,114,7,1,8,1,1,6
381,4219852740,0,-7343,-1.1999999999999993,-27,25,33,-36,-57,1,-3,-1,-1,0
382,4209322654,0,-7077,-1.5999999999999996,-27,17,23,-4,-8,-1,-5,-1,1,5
383,4207007489,0,-4440,-1.0,-17,15,20,-58,9,1,-2,0,1,2
384,4206398450,0,-9236,-1.8000000000000007,-27,9,19,-43,-6,-1,-5,-1,-1,16
385,4204833685,0,-15964,-3.1999999999999993,-45,5,35,12,-51,-1,-6,-1,-1,-3
386,4204477316,1,9762,1.200000000000001,3,15,7,53,23,1,7,0,1,-1
387,4197290952,1,14073,2.4000000000000004,40,22,6,20,25,1,8,1,-1,9
388,4196269717,1,3419,0.1999999999999993,13,28,20,-90,35,1,5,1,1,-8
389,4195465727,0,-12166,-1.4000000000000004,-32,6,23,-84,-13,-1,-5,0,-1,7
390,4195442007,0,-9758,-1.5999999999999996,-27,14,29,-20,9,-1,-6,-1,1,-7
391,4194977840,0,-12120,-1.9999999999999982,-36,28,41,-43,-42,1,-5,-1,-1,-15
392,4194099343,1,13585,1.8000000000000007,21,30,15,76,117,1,8,0,1,13
393,4192818459,0,-14627,-2.5999999999999996,-42,4,32,-46,-56,-1,-8,0,-1,6
394,4192215337,0,-4242,-1.8000000000000007,-20,13,18,-6,-60,1,1,-1,-1,-3
395,4189852225,1,10090,1.200000000000001,12,22,10,29,30,1,5,0,-1,2
396,4189262303,0,-5772,-0.8000000000000007,-47,18,30,138,-56,1,-5,-1,1,0
397,4188890199,0,-9784,-1.0,6,27,27,-90,-33,-1,-6,-1,1,-14
398,4188763249,1,5324,0.20000000000000107,9,25,20,28,52,-1,8,1,1,15
399,4188662882,0,-10519,-1.3999999999999986,-6,21,32,-45,-53,1,-7,-1,-1,-2
400,4252862949,1,14515,1.5999999999999996,20,22,4,49,32,1,5,0,0,0
401,4251883484,1,16282,0.3999999999999986,23,41,17,118,89,1,10,0,1,5
402,4244990269,0,-9833,-1.6000000000000014,-26,16,35,21,-37,-1,-4,0,-1,1
403,4241494288,1,12146,1.200000000000001,35,39,14,87,24,1,4,0,1,3
404,4241299320,1,11149,0.8000000000000007,22,41,23,-26,74,1,8,1,1,13
405,4238610442,1,6331,0.1999999999999993,22,31,16,-2,6,1,4,-1,1,6
406,4231101842,1,6936,0.1999999999999993,47,55,30,-77,59,1,9,-1,-1,21
407,4221485761,0,-7819,-0.7999999999999989,-37,14,25,10,3,-1,-7,0,1,-5
408,4214350448,1,11303,1.1999999999999993,22,24,14,100,27,1,8,0,-1,2
409,4212158339,0,-9193,-0.6000000000000014,2,34,51,-49,-88,-1,-5,0,-1,1
410,4212143267,0,-4486,-0.6000000000000014,-12,14,25,-4,25,1,-3,-1,-1,0
411,4212070940,1,8806,1.1999999999999993,-4,31,22,19,70,1,6,1,-1,3
412,4204661174,1,2742,0.0,3,27,25,38,5,1,4,-1,1,6
413,4195823838,1,8830,1.4000000000000004,6,14,7,65,65,1,3,0,1,3
414,4194131392,0,-6481,-1.0,5,22,24,-88,-57,-1,-3,0,-1,-5
415,4192957162,1,6421,1.200000000000001,40,26,13,-95,7,1,5,1,1,8
416,4186130455,0,-11970,-1.5999999999999996,-38,20,29,-114,1,-1,-6,-1,-1,-11
417,4185989804,0,-11295,-1.5999999999999996,-42,21,39,53,-17,-1,-4,-1,-1,-3
418,4235176790,1,11644,1.0,28,28,9,-4,-10,1,11,0,1,-1
419,4222981609,1,6602,0.7999999999999989,-8,28,26,-32,129,1,4,1,-1,8
420,4195306876,0,-8767,-1.5999999999999996,-21,14,33,-114,-1,-1,-2,0,-1,-2
421,4195257500,1,9294,1.1999999999999993,7,10,1,73,30,1,3,0,1,8
422,4183483218,1,8232,1.0,19,29,21,-21,43,1,7,1,-1,10
423,4169940189,1,9604,1.6000000000000014,26,41,13,-98,13,1,7,1,1,1
424,4169476503,1,10850,1.4000000000000004,49,39,17,-13,19,1,5,1,-1,4
425,4157018462,1,12532,1.1999999999999993,27,24,10,34,-11,1,11,1,-1,38
426,4156941627,1,9090,1.5999999999999996,31,26,14,-4,34,1,7,1,-1,7
427,4156605468,1,5872,1.0,8,17,8,-30,12,1,1,1,-1,2
428,4156261732,1,12291,1.1999999999999993,-2,31,25,245,58,1,9,0,-1,19
429,4156118083,0,-8055,-1.5999999999999996,-33,10,27,22,-33,1,-1,-1,-1,-3
430,4145735543,1,12231,1.8000000000000007,8,35,23,-25,97,1,2,1,1,40
431,4144496269,1,11533,2.1999999999999993,18,20,3,101,24,1,2,0,1,7
432,4144093679,0,-5586,-1.0,-26,18,27,28,13,1,-1,-1,-1,-9
433,4143854440,1,4379,1.0,15,26,24,-3,0,1,1,1,-1,2
434,4142534638,1,12892,2.4000000000000004,33,32,12,-64,74,-1,8,1,1,-3
435,4142174581,0,-8322,-1.200000000000001,-6,14,23,-80,-96,-1,-3,0,-1,-7
436,4141524414,1,7486,0.7999999999999989,15,15,7,63,34,1,2,0,-1,4
437,4122280786,1,-1501,-0.5999999999999996,-15,13,17,-77,-12,1,3,1,-1,-4
438,4105535751,0,-5154,-1.1999999999999993,-35,18,31,-21,-2,1,-3,1,-1,3
439,4099143422,1,11164,2.0,32,25,10,33,53,-1,6,1,1,-9
440,4099048091,1,15364,1.6000000000000014,19,31,15,36,38,1,10,1,-1,14
441,4098978017,1,3187,1.0,-2,38,36,-4,52,1,5,-1,1,15
442,4098884287,1,18102,0.7999999999999989,42,44,16,-8,42,1,9,0,1,7
443,4098780810,1,4076,-0.40000000000000036,20,22,15,-68,77,1,4,-1,-1,11
444,4098545743,0,-8653,-2.0,-28,15,22,-49,-62,-1,-6,-1,-1,-3
445,4098290407,1,2902,0.0,-11,25,20,-119,138,1,7,-1,-1,-1
446,4096486375,0,-11290,-1.5999999999999996,-18,10,25,-59,-74,-1,-4,0,1,-4
447,4249045332,1,11186,1.8000000000000007,34,23,7,57,16,1,6,0,-1,4
448,4248717579,0,-7020,-1.8000000000000007,-26,16,34,26,-17,-1,-3,-1,1,-5
449,4245842420,0,-11617,-1.799999999999999,-35,7,17,-39,-44,-1,-7,-1,-1,-5
450,4245719818,0,-2984,-0.7999999999999989,-19,7,15,-52,-3,1,1,0,-1,3
451,4244467753,0,-7992,-1.5999999999999996,-43,14,27,21,-67,1,-4,0,1,-1
452,4241612188,1,11565,2.200000000000001,43,35,17,33,39,-1,2,1,1,7
453,4232779734,0,-12974,-1.8000000000000007,-34,20,38,-50,-67,-1,-7,-1,-1,-3
454,4230390270,1,8517,0.0,7,35,20,-166,132,1,10,1,1,-4
455,4229259728,1,8118,0.40000000000000036,-9,37,34,-19,77,1,8,1,-1,-8
456,4221053587,1,7946,1.0,9,16,10,103,-30,1,3,0,-1,0
457,4220941138,0,-7314,-1.4000000000000004,-16,7,15,-134,7,-1,-2,0,-1,-3
458,4209429065,1,5558,1.4000000000000004,12,31,18,-53,29,1,1,0,-1,-3
459,4208106197,1,9181,2.200000000000001,27,24,8,19,-13,1,4,1,-1,-7
460,4207882609,1,6678,0.7999999999999989,12,14,9,41,4,1,4,0,1,0
461,4204810613,1,11152,1.4000000000000004,2,31,19,72,53,1,7,0,-1,4
462,4204100389,1,15309,2.1999999999999993,25,23,6,117,51,1,7,0,1,9
463,4202146101,1,14951,1.799999999999999,34,28,11,44,76,1,7,1,1,3
464,4199569793,0,-11697,-2.0,-21,17,34,-23,-81,-1,-10,-1,-1,-6
465,4253911280,1,5210,1.0,13,26,18,-63,13,-1,7,1,-1,-12
466,4246282654,1,5099,0.5999999999999996,2,17,12,-22,25,-1,5,1,-1,6
467,4243262906,1,6893,1.1999999999999993,15,16,3,-8,19,1,3,0,-1,6
468,4243034159,0,-5278,-0.8000000000000007,-32,21,35,-39,44,1,0,1,1,-18
469,4242562761,1,4729,0.8000000000000007,7,15,7,-23,40,1,2,0,-1,3
470,4242460794,0,-4353,-0.5999999999999979,-12,25,25,-99,18,1,-3,1,1,0
471,4232598815,1,15422,1.1999999999999993,58,41,23,-49,139,1,8,1,1,-10
472,4231212717,0,-5266,-1.4000000000000004,-19,25,31,26,5,1,0,-1,1,-13
473,4221248751,0,-8769,-1.0,-26,11,22,1,-36,-1,-6,-1,-1,-5
474,4219987960,1,7816,0.20000000000000284,5,33,22,-47,28,1,8,-1,1,8
475,4216805507,1,14360,1.5999999999999996,43,39,17,-50,22,1,8,1,-1,7
476,4215262280,1,10915,1.799999999999999,25,19,4,71,13,1,4,0,-1,1
477,4214021941,1,8250,1.200000000000001,11,23,13,64,26,1,3,0,-1,-2
478,4246942913,0,-8830,-1.1999999999999993,13,25,25,-131,-41,-1,-10,-1,-1,-14
479,4194441674,1,8256,1.0,10,28,19,21,56,1,6,0,1,21
480,4194381229,1,3787,0.7999999999999989,9,31,30,83,-27,-1,2,-1,1,5
481,4192155437,0,-8315,-1.0,-56,10,30,-70,-20,1,-4,1,1,-5
482,4191455680,0,-7811,-1.5999999999999996,-15,5,12,-33,-15,-1,-4,0,-1,-6
483,4191387376,0,-6266,-0.5999999999999979,-17,22,31,-109,-20,-1,-3,1,1,-8
484,4190862405,0,-11238,-1.5999999999999996,-35,20,40,-89,-5,1,-5,-1,1,8
485,4190737665,1,9495,0.6000000000000014,11,40,25,67,79,1,7,-1,-1,8
486,4190633840,0,-16350,-2.200000000000001,-19,20,41,-61,-89,-1,-8,-1,-1,-13
487,4188169087,1,9001,1.5999999999999996,21,29,12,25,12,1,3,1,1,2
488,4181286714,0,-11069,-2.200000000000001,-39,8,33,-9,-42,-1,-8,0,-1,0
489,4181300488,0,-6491,-0.8000000000000007,-18,13,25,-17,6,-1,-4,0,1,-7
490,4181059433,0,-9482,-1.5999999999999996,-30,20,36,-66,22,1,-6,-1,1,9
491,4179206820,1,8013,0.5999999999999996,25,27,22,23,45,1,5,-1,-1,-1
492,4179170239,1,12962,1.799999999999999,15,29,12,62,67,1,4,0,-1,7
493,4176362746,0,-11675,-2.0,-43,8,27,-7,-20,-1,-7,-1,-1,-16
494,4176209594,0,-10667,-2.0,-60,18,40,63,-43,-1,-4,-1,-1,-3
495,4176147494,0,-10643,-0.8000000000000007,-13,9,20,-47,-61,-1,-7,0,-1,3
496,4176041151,1,1633,0.0,6,53,42,-32,2,1,0,-1,-1,-11
497,4175931519,0,-8061,-1.4000000000000004,-22,8,16,-47,-103,1,-3,0,-1,8
498,4175209185,1,6239,0.8000000000000007,26,21,9,-2,78,-1,4,0,1,21
499,4175089626,0,-5830,-1.1999999999999993,-6,16,20,-61,-21,1,-4,-1,-1,-11
500,4174982910,1,15619,2.0,50,28,7,26,39,1,8,1,-1,0
501,4174598629,0,-7661,-1.5999999999999996,-33,17,28,56,1,1,-6,-1,-1,16
502,4174580673,0,-17814,-2.1999999999999993,-13,35,55,-102,-138,-1,-10,-1,-1,0
503,4174475670,1,3025,0.8000000000000007,-2,42,35,-86,-14,1,3,1,1,0
504,4173678396,0,-2565,-0.7999999999999972,-14,29,35,-3,-11,1,0,1,-1,-28
505,4173570927,1,5346,1.4000000000000004,6,41,37,25,71,-1,4,1,1,-7
506,4173133974,0,-11382,-1.5999999999999996,-35,15,32,-38,4,-1,-7,0,1,-2
507,4173019525,1,8593,1.1999999999999993,27,28,14,14,59,1,7,0,1,12
508,4172996959,0,-7298,-1.4000000000000004,-10,9,28,-57,19,-1,-4,0,-1,-5
509,4172563338,1,9188,1.4000000000000004,10,17,7,87,11,-1,6,0,1,7
510,4172611002,1,6438,1.1999999999999993,16,34,18,-13,-21,1,2,1,1,8
511,4169599815,0,-6044,-1.0,-29,20,25,24,-19,1,-4,-1,1,12
512,4168695482,1,7008,1.0,30,32,16,33,3,-1,0,1,1,2
513,4168514958,0,-6497,-0.8000000000000007,-14,15,28,6,-24,-1,-4,0,-1,1
514,4168388798,1,9163,0.6000000000000014,19,21,6,-20,32,1,5,0,-1,3
515,4252317056,0,-7060,-1.3999999999999986,-46,21,36,-87,-15,1,1,1,-1,7
516,4226209329,1,12978,1.799999999999999,29,23,11,6,73,1,8,1,1,9
517,4225048574,0,-11370,-1.200000000000001,-28,14,29,-83,-41,1,-7,0,-1,7
518,4222270987,1,4639,1.0,6,12,4,20,-11,1,1,0,-1,0
519,4219901407,0,-8590,-1.1999999999999993,-15,21,29,-7,-24,-1,-10,-1,1,12
520,4218125312,0,-7908,-1.1999999999999993,-18,8,19,40,-14,-1,-2,0,1,-10
521,4217687844,1,8442,1.1999999999999993,9,18,11,75,-16,1,4,1,1,5
522,4216881804,0,-4622,-1.5999999999999996,-34,14,25,19,-11,1,0,0,1,-11
523,4214530291,0,-515,-0.6000000000000014,-15,17,22,0,35,1,1,0,1,10
524,4214503551,0,-5956,-1.4000000000000004,-34,24,33,16,-29,1,-3,-1,-1,7
525,4213807915,1,10270,1.5999999999999979,28,32,15,-24,77,-1,7,1,1,-4
526,4213355173,0,-12813,-2.0,-29,8,25,-21,-28,-1,-7,-1,-1,1
527,4211629907,1,-3298,1.0,8,28,34,33,-146,-1,-2,-1,1,5
528,4210572789,0,-9427,-2.0,-39,14,34,14,-42,-1,-1,-1,-1,-5
529,4210155199,0,-5883,-0.3999999999999986,-7,11,14,-19,-10,-1,-5,0,-1,-4
530,4201609515,1,16005,2.0,48,30,8,61,62,1,7,0,1,1
531,4199266314,1,-745,-0.20000000000000107,-12,31,27,-22,-6,-1,5,-1,1,10
532,4196997872,1,8767,1.4000000000000004,15,23,10,65,46,-1,4,0,-1,-3
533,4195483820,0,-1105,-0.5999999999999996,-4,10,9,-29,-17,1,1,0,1,-6
534,4195281197,0,-6273,-1.1999999999999993,-26,25,32,18,4,1,2,0,-1,-14
535,4195174303,1,12327,1.8000000000000007,18,22,6,93,46,1,5,0,1,-5
536,4195103399,0,-11149,-1.799999999999999,-14,10,29,-44,-33,-1,-4,-1,-1,8
537,4194354579,1,7789,1.200000000000001,8,21,14,56,70,1,4,0,1,0
538,4194278967,1,2932,1.0,18,18,10,-41,-58,-1,2,0,-1,2
539,4192807285,1,9300,1.5999999999999996,20,28,14,74,45,-1,2,1,1,-8
540,4192270589,1,4512,1.0,22,28,21,62,-15,-1,2,0,1,7
541,4191954071,1,4212,1.200000000000001,16,22,12,41,1,-1,0,0,1,-9
542,4191878623,1,8526,0.8000000000000007,28,19,4,5,-26,1,4,0,-1,6
543,4190853225,1,9584,1.4000000000000004,13,15,8,16,105,1,4,1,1,1
544,4190753555,1,9620,1.4000000000000004,22,23,5,-58,21,1,7,1,1,2
545,4190664301,0,-15540,-1.8000000000000007,-19,9,29,-82,-36,-1,-8,0,-1,-9
546,4249740234,1,8605,0.7999999999999989,8,21,10,48,-5,1,8,0,-1,12
547,4249673880,0,-14668,-1.4000000000000004,-36,15,38,-77,-41,-1,-11,0,-1,-1
548,4246734153,1,12535,1.8000000000000007,10,18,9,96,69,1,6,0,1,7
549,4246251247,0,-4581,-1.0,-9,28,23,-92,-22,1,-2,-1,-1,16
550,4243686858,1,9941,1.3999999999999986,39,34,9,-37,-21,1,3,1,1,-6
551,4241834827,1,9197,1.0,0,20,25,61,74,1,7,1,-1,3
552,4220967146,1,13264,1.799999999999999,31,42,23,-16,53,-1,7,1,-1,16
553,4218534383,0,-10032,-1.4000000000000004,-28,18,32,-28,-14,1,-8,-1,-1,-6
554,4215872618,0,-8609,-1.5999999999999996,-16,13,23,10,-28,-1,-4,-1,1,0
555,4204545284,1,3051,0.1999999999999993,6,38,23,-45,-16,1,2,-1,1,-1
556,4201218447,1,10916,1.6000000000000014,10,27,7,94,61,1,3,0,1,-1
557,4199838179,1,3912,0.7999999999999989,50,33,14,-30,-32,1,1,-1,1,-11
558,4249713608,1,11579,0.6000000000000014,17,32,16,-8,63,1,9,1,1,14
559,4249610402,0,-9891,-1.5999999999999996,-12,7,18,-8,-77,-1,-6,0,-1,-5
560,4247428190,0,-6970,-1.4000000000000004,-28,32,41,24,-24,1,-3,-1,-1,-2
561,4247366728,1,14406,2.200000000000001,25,21,2,108,35,1,4,0,1,10
562,4247334334,1,15272,1.5999999999999996,35,30,10,80,2,1,9,0,-1,1
563,4247303569,1,7212,1.0000000000000018,15,36,26,37,66,-1,4,-1,1,7
564,4246997484,1,7866,0.8000000000000007,5,25,17,10,0,1,5,1,-1,4
565,4246840485,1,8732,0.20000000000000107,10,36,27,-56,-25,-1,6,1,1,12
566,4246178873,1,8921,1.8000000000000007,41,41,28,3,16,-1,8,1,1,7
567,4244474818,0,-9823,-1.5999999999999996,-42,6,27,30,-39,1,-4,-1,-1,0
568,4243817781,1,9606,1.3999999999999986,12,22,17,64,100,-1,5,1,1,23
569,4243602923,1,11046,1.4000000000000004,20,27,13,32,63,1,7,1,1,-7
570,4234652663,1,4138,0.40000000000000036,13,15,7,-10,-15,1,2,0,1,6
571,4225255875,1,13305,1.1999999999999993,23,20,7,75,32,1,9,0,1,13
572,4225254250,0,-11908,-2.200000000000001,-45,18,33,-70,-17,-1,-6,-1,1,-9
573,4211636286,1,1967,0.8000000000000007,6,12,11,9,16,-1,0,1,1,-4
574,4210279450,0,-9287,-1.4000000000000004,-8,3,13,17,-61,1,-8,-1,1,13
575,4205813051,1,8699,1.4000000000000004,44,29,16,36,-7,-1,4,1,1,6
576,4192904206,0,-7836,-1.200000000000001,-11,9,16,-73,-44,-1,-2,0,-1,-12
577,4192439523,0,-9780,-1.3999999999999986,-20,15,29,-5,-43,-1,-7,-1,-1,-9
578,4190994068,1,15993,2.0,57,47,20,38,26,1,8,1,-1,5
579,4190943070,0,-7699,-0.5999999999999996,-3,21,29,-43,-52,1,-7,-1,-1,0
580,4190848993,1,10739,1.5999999999999996,11,26,12,33,20,1,5,0,1,9
581,4190837557,1,6270,0.5999999999999996,22,25,15,-82,30,-1,7,0,-1,-7
582,4189679405,0,-5791,-1.5999999999999996,-31,19,31,85,28,1,-3,-1,-1,6
583,4189417244,1,9505,0.8000000000000007,24,29,19,-47,37,1,8,1,1,6
584,4189422957,1,11001,2.3999999999999995,31,19,7,110,-4,1,5,0,1,5
585,4189131596,0,-10849,-2.0,-37,17,32,60,-111,-1,-2,-1,-1,-5
586,4189028703,1,21054,2.200000000000001,13,37,19,101,105,1,11,1,1,3
587,4189041875,1,7461,1.0,10,15,8,25,44,1,3,0,1,-1
588,4188967592,0,-7738,-1.4000000000000004,5,26,24,-111,-44,-1,-11,0,1,-4
589,4188956096,0,-1605,-0.20000000000000107,1,20,25,-35,37,1,-3,0,-1,-4
590,4189002671,0,-4678,-1.3999999999999986,-38,32,38,11,50,1,-3,-1,-1,24
591,4189001695,0,-10513,-0.7999999999999989,-13,23,41,-67,-54,-1,-2,0,1,2
592,4188919703,0,-16174,-2.1999999999999993,-30,17,43,-95,-68,-1,-10,0,-1,-4
593,4188908366,1,6425,0.0,13,34,27,-42,88,1,5,1,1,14
594,4188876935,0,-9953,-1.1999999999999993,-21,26,46,23,-99,-1,-7,0,-1,5
595,4188903653,1,6914,0.5999999999999979,-10,43,39,25,95,-1,4,-1,1,18
596,4245847710,0,-6316,-1.1999999999999993,-20,20,29,-66,8,1,0,-1,-1,5
597,4243685188,1,10850,1.5999999999999996,19,17,7,23,44,1,5,1,1,15
598,4222969461,0,-9151,-1.5999999999999996,-32,9,23,-47,-30,1,-4,0,1,0
599,4221942648,1,371,0.3999999999999999,1,1,2,20,4,0,0,0,0,1
600,4214355812,0,-9004,-1.1999999999999993,-26,6,22,-24,-1,1,-6,0,-1,0
601,4213315204,0,-7997,-1.8000000000000007,-23,18,26,-93,-18,-1,-6,-1,1,-13
602,4213021230,1,15049,1.1999999999999993,41,42,15,38,78,1,9,1,-1,11
603,4211655645,1,940,0.1999999999999993,17,34,29,2,-26,1,7,-1,1,6
604,4211495461,0,-6048,-1.0,-9,14,22,-43,-9,-1,-2,0,1,7
605,4209947927,1,3317,0.5999999999999996,-15,31,33,-72,64,1,4,1,1,-3
606,4208909618,0,-6472,-1.8000000000000007,-10,6,11,-37,-55,-1,-3,0,-1,-2
607,4208569900,0,-13893,-2.000000000000001,-28,4,18,-138,-28,-1,-7,0,-1,-2
608,4208572805,0,-12583,-2.1999999999999993,-25,7,24,-84,-25,-1,-5,0,-1,-6
609,4208493954,0,-2256,-0.5999999999999996,-13,9,15,-15,32,1,-1,0,-1,5
610,4206753454,0,-8076,-1.200000000000001,-21,2,16,-12,-23,-1,-2,0,-1,-5
611,4204222348,1,12810,1.7999999999999998,12,10,1,135,43,1,8,0,1,0
612,4204032837,0,-15470,-2.4000000000000004,-25,15,34,-21,-78,-1,-10,-1,-1,1
613,4201339297,0,-12453,-1.3999999999999986,-6,23,31,-76,-74,1,-5,-1,-1,-20
614,4199442030,1,13849,1.5999999999999996,15,17,4,133,48,1,6,0,1,9
615,4190162748,1,10600,1.0,30,29,14,-26,29,1,5,0,1,12
616,4179325124,1,13432,1.5999999999999996,24,33,12,11,65,1,4,0,1,-1
617,4176224319,0,-16474,-1.799999999999999,-39,18,47,38,-46,-1,-9,-1,1,10
618,4175554565,1,14438,2.5999999999999996,55,27,8,59,34,-1,6,1,-1,15
619,4172412462,1,11401,1.1999999999999993,22,25,15,114,-3,1,6,1,-1,8
620,4255062968,1,4943,0.7999999999999989,6,16,14,104,57,1,1,0,1,19
621,4249136936,0,-4071,-1.0,-16,35,36,-58,-21,1,-2,-1,1,-16
622,4248669667,1,6026,0.5999999999999996,24,39,29,95,7,-1,3,-1,-1,13
623,4245638437,0,-11834,-2.200000000000001,-28,8,29,-50,-39,-1,-3,0,-1,-7
624,4245497220,0,-7271,-1.0,-3,24,34,-44,16,-1,-5,-1,1,11
625,4244332824,1,9809,1.5999999999999996,19,19,4,64,10,1,3,0,-1,0
626,4244062753,0,-4600,-0.1999999999999993,2,18,27,-22,-32,-1,-3,1,-1,-6
627,4241970827,0,-2984,-0.8000000000000007,-12,31,30,-73,11,1,-2,-1,-1,-5
628,4240807153,1,9564,1.0,12,27,20,12,-18,1,6,1,-1,27
629,4240015629,1,13221,1.5999999999999996,33,23,6,64,50,1,5,0,1,7
630,4230421263,0,-14861,-2.0,-27,17,30,-74,-71,-1,-7,-1,1,-10
631,4230002047,1,5408,0.6000000000000014,20,24,22,-7,35,-1,7,1,1,-5
